Index	e_above_hull	formation_energy	Sn_fraction
gen-2-135	0.126656	-0.316498	0.277778
gen-2-136	0.051091	-0.201754	0.083333
gen-2-137	0.110115	-0.331668	0.400000
gen-2-138	0.115574	-0.329326	0.333333
gen-2-139	0.109146	-0.339091	0.222222
gen-2-140	0.116623	-0.333846	0.214286
gen-2-141	0.108528	-0.323692	0.166667
gen-2-142	0.137255	-0.317234	0.200000
gen-2-143	0.114518	-0.328434	0.375000
gen-2-144	0.115087	-0.341157	0.250000
gen-2-145	0.147525	-0.279613	0.222222
gen-2-146	0.115076	-0.343786	0.333333
gen-2-147	0.130475	-0.314425	0.333333
gen-2-148	0.112808	-0.340895	0.277778
gen-2-149	0.070319	-0.013076	0.066667
gen-2-150	0.119008	-0.353060	0.250000
gen-2-151	0.109996	-0.322224	0.166667
gen-2-152	0.111376	-0.242370	0.166667
gen-2-153	0.124451	-0.315970	0.250000
gen-2-154	0.111995	-0.320225	0.166667
gen-2-155	0.139692	-0.214053	0.166667
gen-2-156	0.108497	-0.141688	0.600000
gen-2-157	0.045377	-0.097459	0.066667
gen-2-158	0.109111	-0.355045	0.250000
gen-2-159	0.098620	-0.327040	0.100000
gen-2-160	0.124203	-0.329501	0.277778
gen-2-161	0.101999	-0.351319	0.166667
gen-2-162	0.064504	-0.243779	0.090909
gen-2-163	0.151641	-0.274712	0.300000
gen-2-164	0.117927	-0.341823	0.166667
gen-2-165	0.095578	-0.328442	0.083333
gen-2-166	0.140344	-0.307893	0.222222
gen-2-167	0.144388	-0.272009	0.166667
gen-2-168	0.195909	-0.221066	0.333333
gen-2-169	0.069049	-0.253082	0.083333
gen-2-170	0.122112	-0.318309	0.250000
gen-2-171	0.073806	-0.346180	0.000000
gen-2-172	0.142226	-0.280177	0.187500
gen-2-173	0.160038	-0.225322	0.250000
gen-2-174	0.123905	-0.345430	0.222222
gen-2-175	0.113369	-0.331531	0.333333
gen-2-176	0.167002	-0.260137	0.222222
gen-2-177	0.123299	-0.303840	0.222222
gen-2-178	0.087712	-0.225725	0.000000
gen-2-179	0.118013	-0.317488	0.200000
gen-2-180	0.108115	-0.315905	0.083333
gen-2-181	0.092291	-0.230507	0.583333
gen-2-182	0.111507	-0.336536	0.166667
gen-2-183	0.114360	-0.328592	0.375000
gen-2-184	0.083293	-0.264494	0.090909
gen-2-185	0.114105	-0.326316	0.250000
gen-2-186	0.154264	-0.272089	0.300000
gen-2-187	0.117737	-0.236008	0.166667
gen-2-188	0.114598	-0.320902	0.200000
gen-2-189	0.131283	-0.300334	0.454545
gen-2-190	0.119238	-0.317669	0.214286
gen-2-191	0.101147	-0.346896	0.166667
gen-2-192	0.123305	-0.336445	0.166667
gen-2-193	0.116591	-0.328750	0.300000
gen-2-194	0.113476	-0.328753	0.166667
gen-2-195	0.063915	-0.295691	0.050000
gen-2-196	0.118620	-0.350714	0.222222
gen-2-197	0.117416	-0.341993	0.250000
gen-2-198	0.123992	-0.319944	0.285714
