Filename,2Theta,Intensity,hkl
gen_103.cif,61.14401529431634,2.7184046744498103,"(3, -1, -2, 2)"
gen_103.cif,61.144040029413055,2.7184941988388367,"(3, -1, -2, -2)"
gen_103.cif,61.24814245984606,3.3152646735043123,"(1, 1, -2, 3)"
gen_103.cif,61.24818034271923,3.3150400974646725,"(1, 1, -2, -3)"
gen_103.cif,61.44782770926209,2.827348098563573,"(2, 1, -3, 2)"
gen_103.cif,61.44786538410891,2.827267985167866,"(2, 1, -3, -2)"
gen_103.cif,64.48278090905902,1.153005424951747,"(2, 0, -2, 3)"
gen_103.cif,64.48281731424805,1.15291130857692,"(2, 0, -2, -3)"
gen_103.cif,66.82998555107156,7.9149611039631536,"(4, -2, -2, 0)"
gen_103.cif,67.30282481239841,12.797260306164956,"(3, -3, 0, 2)"
